"time_value","geo_value_fullname","fips","value"
2021-10-23,"Arkansas","05",76
2021-10-23,"California","06",587
2021-10-23,"Colorado","08",190
2021-10-23,"Connecticut","09",40
2021-10-23,"Delaware","10",34
2021-10-23,"District of Columbia","11",6
2021-10-23,"Florida","12",476
2021-10-23,"Georgia","13",303
2021-10-23,"Hawaii","15",18
2021-10-23,"Idaho","16",122
2021-10-23,"Illinois","17",208
2021-10-23,"Indiana","18",229
2021-10-23,"Iowa","19",114
2021-10-23,"Kansas","20",89
2021-10-23,"Kentucky","21",213
2021-10-23,"Louisiana","22",69
2021-10-23,"Maine","23",40
2021-10-23,"Maryland","24",105
2021-10-23,"Massachusetts","25",77
2021-10-23,"Michigan","26",355
2021-10-23,"Minnesota","27",138
2021-10-23,"Mississippi","28",81
2021-10-23,"Missouri","29",115
2021-10-23,"Montana","30",81
2021-10-23,"Nebraska","31",46
2021-10-23,"Nevada","32",114
2021-10-23,"New Hampshire","33",24
2021-10-23,"New Jersey","34",115
2021-10-23,"New Mexico","35",76
2021-10-23,"North Carolina","37",343
2021-10-23,"North Dakota","38",48
2021-10-23,"Ohio","39",603
2021-10-23,"Oklahoma","40",156
2021-10-23,"Oregon","41",146
2021-10-23,"Pennsylvania","42",498
2021-10-23,"Rhode Island","44",14
2021-10-23,"South Carolina","45",221
2021-10-23,"South Dakota","46",24
2021-10-23,"Tennessee","47",300
2021-10-23,"Texas","48",862
2021-10-23,"Utah","49",56
2021-10-23,"Vermont","50",6
2021-10-23,"Virginia","51",227
2021-10-23,"Washington","53",168
2021-10-23,"West Virginia","54",167
2021-10-23,"Wisconsin","55",156
2021-10-23,"Wyoming","56",51
2021-10-23,"New York","36",313
2021-10-23,"US","US",8941
2021-10-30,"Alabama","01",112
2021-10-30,"Alaska","02",61
2021-10-30,"Arizona","04",278
2021-10-30,"Arkansas","05",71
2021-10-30,"California","06",587
2021-10-30,"Colorado","08",213
2021-10-30,"Connecticut","09",23
2021-10-30,"Delaware","10",21
2021-10-30,"District of Columbia","11",7
2021-10-30,"Florida","12",348
2021-10-30,"Georgia","13",227
2021-10-30,"Hawaii","15",16
2021-10-30,"Idaho","16",129
2021-10-30,"Illinois","17",188
2021-10-30,"Indiana","18",186
2021-10-30,"Iowa","19",93
2021-10-30,"Kansas","20",70
2021-10-30,"Kentucky","21",174
2021-10-30,"Louisiana","22",62
2021-10-30,"Maine","23",35
2021-10-30,"Maryland","24",96
2021-10-30,"Massachusetts","25",67
2021-10-30,"Michigan","26",339
2021-10-30,"Minnesota","27",149
2021-10-30,"Mississippi","28",50
2021-10-30,"Missouri","29",119
2021-10-30,"Montana","30",94
2021-10-30,"Nebraska","31",56
2021-10-30,"Nevada","32",87
2021-10-30,"New Hampshire","33",30
2021-10-30,"New Jersey","34",110
2021-10-30,"New Mexico","35",88
2021-10-30,"North Carolina","37",252
2021-10-30,"North Dakota","38",33
2021-10-30,"Ohio","39",544
2021-10-30,"Oklahoma","40",135
2021-10-30,"Oregon","41",134
2021-10-30,"Pennsylvania","42",512
2021-10-30,"Rhode Island","44",8
2021-10-30,"South Carolina","45",135
2021-10-30,"South Dakota","46",28
2021-10-30,"Tennessee","47",230
2021-10-30,"Texas","48",640
2021-10-30,"Utah","49",106
2021-10-30,"Vermont","50",16
2021-10-30,"Virginia","51",200
2021-10-30,"Washington","53",163
2021-10-30,"West Virginia","54",102
2021-10-30,"Wisconsin","55",172
2021-10-30,"Wyoming","56",63
2021-10-30,"New York","36",301
2021-10-30,"US","US",7960
2021-11-06,"Alabama","01",90
2021-11-06,"Alaska","02",36
2021-11-06,"Arizona","04",261
2021-11-06,"Arkansas","05",55
2021-11-06,"California","06",585
2021-11-06,"Colorado","08",242
2021-11-06,"Connecticut","09",28
2021-11-06,"Delaware","10",29
2021-11-06,"District of Columbia","11",4
2021-11-06,"Florida","12",288
2021-11-06,"Georgia","13",178
2021-11-06,"Hawaii","15",13
2021-11-06,"Idaho","16",102
2021-11-06,"Illinois","17",161
2021-11-06,"Indiana","18",183
2021-11-06,"Iowa","19",92
2021-11-06,"Kansas","20",82
2021-11-06,"Kentucky","21",156
2021-11-06,"Louisiana","22",54
2021-11-06,"Maine","23",41
2021-11-06,"Maryland","24",95
2021-11-06,"Massachusetts","25",74
2021-11-06,"Michigan","26",350
2021-11-06,"Minnesota","27",165
2021-11-06,"Mississippi","28",49
2021-11-06,"Missouri","29",114
2021-11-06,"Montana","30",87
2021-11-06,"Nebraska","31",53
2021-11-06,"Nevada","32",113
2021-11-06,"New Hampshire","33",29
2021-11-06,"New Jersey","34",106
2021-11-06,"New Mexico","35",114
2021-11-06,"North Carolina","37",200
2021-11-06,"North Dakota","38",31
2021-11-06,"Ohio","39",449
2021-11-06,"Oklahoma","40",117
2021-11-06,"Oregon","41",103
2021-11-06,"Pennsylvania","42",457
2021-11-06,"Rhode Island","44",9
2021-11-06,"South Carolina","45",120
2021-11-06,"South Dakota","46",21
2021-11-06,"Tennessee","47",154
2021-11-06,"Texas","48",526
2021-11-06,"Utah","49",94
2021-11-06,"Vermont","50",11
2021-11-06,"Virginia","51",183
2021-11-06,"Washington","53",161
2021-11-06,"West Virginia","54",109
2021-11-06,"Wisconsin","55",170
2021-11-06,"Wyoming","56",58
2021-11-06,"New York","36",285
2021-11-06,"US","US",7287
2021-11-13,"Alabama","01",88
2021-11-13,"Alaska","02",25
2021-11-13,"Arizona","04",338
2021-11-13,"Arkansas","05",47
2021-11-13,"California","06",599
2021-11-13,"Colorado","08",288
2021-11-13,"Connecticut","09",37
2021-11-13,"Delaware","10",17
2021-11-13,"District of Columbia","11",3
2021-11-13,"Florida","12",228
2021-11-13,"Georgia","13",151
2021-11-13,"Hawaii","15",10
2021-11-13,"Idaho","16",92
2021-11-13,"Illinois","17",172
2021-11-13,"Indiana","18",189
2021-11-13,"Iowa","19",94
2021-11-13,"Kansas","20",68
2021-11-13,"Kentucky","21",113
2021-11-13,"Louisiana","22",38
2021-11-13,"Maine","23",55
2021-11-13,"Maryland","24",77
2021-11-13,"Massachusetts","25",68
2021-11-13,"Michigan","26",481
2021-11-13,"Minnesota","27",186
2021-11-13,"Mississippi","28",41
2021-11-13,"Missouri","29",96
2021-11-13,"Montana","30",85
2021-11-13,"Nebraska","31",50
2021-11-13,"Nevada","32",112
2021-11-13,"New Hampshire","33",42
2021-11-13,"New Jersey","34",85
2021-11-13,"New Mexico","35",135
2021-11-13,"North Carolina","37",142
2021-11-13,"North Dakota","38",32
2021-11-13,"Ohio","39",430
2021-11-13,"Oklahoma","40",110
2021-11-13,"Oregon","41",84
2021-11-13,"Pennsylvania","42",492
2021-11-13,"Rhode Island","44",13
2021-11-13,"South Carolina","45",103
2021-11-13,"South Dakota","46",31
2021-11-13,"Tennessee","47",169
2021-11-13,"Texas","48",450
2021-11-13,"Utah","49",75
2021-11-13,"Vermont","50",9
2021-11-13,"Virginia","51",148
2021-11-13,"Washington","53",157
2021-11-13,"West Virginia","54",112
2021-11-13,"Wisconsin","55",171
2021-11-13,"Wyoming","56",40
2021-11-13,"New York","36",281
2021-11-13,"US","US",7159
2021-11-20,"Alabama","01",51
2021-11-20,"Alaska","02",26
2021-11-20,"Arizona","04",370
2021-11-20,"Arkansas","05",46
2021-11-20,"California","06",598
2021-11-20,"Colorado","08",287
2021-11-20,"Connecticut","09",35
2021-11-20,"Delaware","10",22
2021-11-20,"District of Columbia","11",1
2021-11-20,"Florida","12",176
2021-11-20,"Georgia","13",133
2021-11-20,"Hawaii","15",10
2021-11-20,"Idaho","16",58
2021-11-20,"Illinois","17",206
2021-11-20,"Indiana","18",190
2021-11-20,"Iowa","19",112
2021-11-20,"Kansas","20",99
2021-11-20,"Kentucky","21",116
2021-11-20,"Louisiana","22",51
2021-11-20,"Maine","23",54
2021-11-20,"Maryland","24",68
2021-11-20,"Massachusetts","25",70
2021-11-20,"Michigan","26",525
2021-11-20,"Minnesota","27",240
2021-11-20,"Mississippi","28",29
2021-11-20,"Missouri","29",112
2021-11-20,"Montana","30",66
2021-11-20,"Nebraska","31",70
2021-11-20,"Nevada","32",106
2021-11-20,"New Hampshire","33",39
2021-11-20,"New Jersey","34",80
2021-11-20,"New Mexico","35",158
2021-11-20,"North Carolina","37",139
2021-11-20,"North Dakota","38",31
2021-11-20,"Ohio","39",505
2021-11-20,"Oklahoma","40",104
2021-11-20,"Oregon","41",94
2021-11-20,"Pennsylvania","42",527
2021-11-20,"Rhode Island","44",21
2021-11-20,"South Carolina","45",100
2021-11-20,"South Dakota","46",30
2021-11-20,"Tennessee","47",139
2021-11-20,"Texas","48",407
2021-11-20,"Utah","49",76
2021-11-20,"Vermont","50",9
2021-11-20,"Virginia","51",136
2021-11-20,"Washington","53",138
2021-11-20,"West Virginia","54",112
2021-11-20,"Wisconsin","55",215
2021-11-20,"Wyoming","56",43
2021-11-20,"New York","36",280
2021-11-20,"US","US",7310
2021-11-27,"Alabama","01",65
2021-11-27,"Alaska","02",30
2021-11-27,"Arizona","04",439
2021-11-27,"Arkansas","05",47
2021-11-27,"California","06",524
2021-11-27,"Colorado","08",270
2021-11-27,"Connecticut","09",48
2021-11-27,"Delaware","10",23
2021-11-27,"District of Columbia","11",1
2021-11-27,"Florida","12",151
2021-11-27,"Georgia","13",89
2021-11-27,"Hawaii","15",9
2021-11-27,"Idaho","16",45
2021-11-27,"Illinois","17",254
2021-11-27,"Indiana","18",241
2021-11-27,"Iowa","19",103
2021-11-27,"Kansas","20",80
2021-11-27,"Kentucky","21",129
2021-11-27,"Louisiana","22",36
2021-11-27,"Maine","23",66
2021-11-27,"Maryland","24",80
2021-11-27,"Massachusetts","25",95
2021-11-27,"Michigan","26",691
2021-11-27,"Minnesota","27",262
2021-11-27,"Mississippi","28",42
2021-11-27,"Missouri","29",139
2021-11-27,"Montana","30",65
2021-11-27,"Nebraska","31",61
2021-11-27,"Nevada","32",96
2021-11-27,"New Hampshire","33",47
2021-11-27,"New Jersey","34",84
2021-11-27,"New Mexico","35",166
2021-11-27,"North Carolina","37",155
2021-11-27,"North Dakota","38",27
2021-11-27,"Ohio","39",636
2021-11-27,"Oklahoma","40",103
2021-11-27,"Oregon","41",95
2021-11-27,"Pennsylvania","42",625
2021-11-27,"Rhode Island","44",21
2021-11-27,"South Carolina","45",97
2021-11-27,"South Dakota","46",32
2021-11-27,"Tennessee","47",123
2021-11-27,"Texas","48",405
2021-11-27,"Utah","49",69
2021-11-27,"Vermont","50",5
2021-11-27,"Virginia","51",141
2021-11-27,"Washington","53",154
2021-11-27,"West Virginia","54",102
2021-11-27,"Wisconsin","55",242
2021-11-27,"Wyoming","56",31
2021-11-27,"New York","36",345
2021-11-27,"US","US",7886
2021-12-04,"Alabama","01",71
2021-12-04,"Alaska","02",19
2021-12-04,"Arizona","04",452
2021-12-04,"Arkansas","05",80
2021-12-04,"California","06",517
2021-12-04,"Colorado","08",286
2021-12-04,"Connecticut","09",48
2021-12-04,"Delaware","10",24
2021-12-04,"District of Columbia","11",6
2021-12-04,"Florida","12",165
2021-12-04,"Georgia","13",120
2021-12-04,"Hawaii","15",7
2021-12-04,"Idaho","16",65
2021-12-04,"Illinois","17",300
2021-12-04,"Indiana","18",288
2021-12-04,"Iowa","19",114
2021-12-04,"Kansas","20",100
2021-12-04,"Kentucky","21",150
2021-12-04,"Louisiana","22",42
2021-12-04,"Maine","23",60
2021-12-04,"Maryland","24",83
2021-12-04,"Massachusetts","25",134
2021-12-04,"Michigan","26",786
2021-12-04,"Minnesota","27",272
2021-12-04,"Mississippi","28",30
2021-12-04,"Missouri","29",156
2021-12-04,"Montana","30",46
2021-12-04,"Nebraska","31",78
2021-12-04,"Nevada","32",102
2021-12-04,"New Hampshire","33",54
2021-12-04,"New Jersey","34",106
2021-12-04,"New Mexico","35",167
2021-12-04,"North Carolina","37",154
2021-12-04,"North Dakota","38",48
2021-12-04,"Ohio","39",733
2021-12-04,"Oklahoma","40",126
2021-12-04,"Oregon","41",82
2021-12-04,"Pennsylvania","42",727
2021-12-04,"Rhode Island","44",23
2021-12-04,"South Carolina","45",75
2021-12-04,"South Dakota","46",28
2021-12-04,"Tennessee","47",172
