"time_value","fips","geo_value_fullname","age_group","value"
2022-05-21,"40","Oklahoma","0-130",29
2022-05-21,"41","Oregon","0-130",36
2022-05-21,"42","Pennsylvania","0-130",158
2022-05-21,"72","Puerto Rico","0-130",23
2022-05-21,"44","Rhode Island","0-130",6
2022-05-21,"45","South Carolina","0-130",37
2022-05-21,"46","South Dakota","0-130",5
2022-05-21,"47","Tennessee","0-130",15
2022-05-21,"48","Texas","0-130",128
2022-05-21,"US","US","0-130",3118
2022-05-21,"49","Utah","0-130",7
2022-05-21,"50","Vermont","0-130",0
2022-05-21,"78","Virgin Islands","0-130",0
2022-05-21,"51","Virginia","0-130",35
2022-05-21,"53","Washington","0-130",60
2022-05-21,"54","West Virginia","0-130",12
2022-05-21,"55","Wisconsin","0-130",26
2022-05-21,"56","Wyoming","0-130",6
2022-05-28,"01","Alabama","0-130",13
2022-05-28,"02","Alaska","0-130",4
2022-05-28,"60","American Samoa","0-130",0
2022-05-28,"04","Arizona","0-130",199
2022-05-28,"05","Arkansas","0-130",14
2022-05-28,"06","California","0-130",412
2022-05-28,"08","Colorado","0-130",87
2022-05-28,"09","Connecticut","0-130",36
2022-05-28,"11","District of Columbia","0-130",4
2022-05-28,"12","Florida","0-130",517
2022-05-28,"13","Georgia","0-130",62
2022-05-28,"66","Guam","0-130",2
2022-05-28,"15","Hawaii","0-130",9
2022-05-28,"16","Idaho","0-130",3
2022-05-28,"17","Illinois","0-130",49
2022-05-28,"18","Indiana","0-130",31
2022-05-28,"19","Iowa","0-130",6
2022-05-28,"20","Kansas","0-130",2
2022-05-28,"21","Kentucky","0-130",22
2022-05-28,"22","Louisiana","0-130",14
2022-05-28,"23","Maine","0-130",15
2022-05-28,"24","Maryland","0-130",29
2022-05-28,"25","Massachusetts","0-130",74
2022-05-28,"26","Michigan","0-130",93
2022-05-28,"27","Minnesota","0-130",12
2022-05-28,"28","Mississippi","0-130",20
2022-05-28,"29","Missouri","0-130",22
2022-05-28,"30","Montana","0-130",14
2022-05-28,"31","Nebraska","0-130",3
2022-05-28,"32","Nevada","0-130",93
2022-05-28,"33","New Hampshire","0-130",6
2022-05-28,"34","New Jersey","0-130",75
2022-05-28,"35","New Mexico","0-130",50
2022-05-28,"36","New York","0-130",155
2022-05-28,"37","North Carolina","0-130",40
2022-05-28,"38","North Dakota","0-130",0
2022-05-28,"69","Northern Mariana Islands","0-130",0
2022-05-28,"39","Ohio","0-130",45
2022-05-28,"40","Oklahoma","0-130",39
2022-05-28,"41","Oregon","0-130",33
2022-05-28,"42","Pennsylvania","0-130",83
2022-05-28,"72","Puerto Rico","0-130",23
2022-05-28,"44","Rhode Island","0-130",7
2022-05-28,"45","South Carolina","0-130",30
2022-05-28,"46","South Dakota","0-130",3
2022-05-28,"47","Tennessee","0-130",18
2022-05-28,"48","Texas","0-130",115
2022-05-28,"US","US","0-130",2729
2022-05-28,"49","Utah","0-130",1
2022-05-28,"50","Vermont","0-130",2
2022-05-28,"78","Virgin Islands","0-130",0
2022-05-28,"51","Virginia","0-130",35
2022-05-28,"53","Washington","0-130",67
2022-05-28,"54","West Virginia","0-130",5
2022-05-28,"55","Wisconsin","0-130",27
2022-05-28,"56","Wyoming","0-130",6
2022-06-04,"01","Alabama","0-130",13
2022-06-04,"02","Alaska","0-130",2
2022-06-04,"60","American Samoa","0-130",0
2022-06-04,"04","Arizona","0-130",209
2022-06-04,"05","Arkansas","0-130",17
2022-06-04,"06","California","0-130",432
2022-06-04,"08","Colorado","0-130",75
2022-06-04,"09","Connecticut","0-130",20
2022-06-04,"11","District of Columbia","0-130",5
2022-06-04,"12","Florida","0-130",665
2022-06-04,"13","Georgia","0-130",66
2022-06-04,"66","Guam","0-130",5
2022-06-04,"15","Hawaii","0-130",4
2022-06-04,"16","Idaho","0-130",10
2022-06-04,"17","Illinois","0-130",41
2022-06-04,"18","Indiana","0-130",27
2022-06-04,"19","Iowa","0-130",6
2022-06-04,"20","Kansas","0-130",2
2022-06-04,"21","Kentucky","0-130",22
2022-06-04,"22","Louisiana","0-130",19
2022-06-04,"23","Maine","0-130",12
2022-06-04,"24","Maryland","0-130",17
2022-06-04,"25","Massachusetts","0-130",39
2022-06-04,"26","Michigan","0-130",70
2022-06-04,"27","Minnesota","0-130",6
2022-06-04,"28","Mississippi","0-130",23
2022-06-04,"29","Missouri","0-130",28
2022-06-04,"30","Montana","0-130",23
2022-06-04,"31","Nebraska","0-130",6
2022-06-04,"32","Nevada","0-130",71
2022-06-04,"33","New Hampshire","0-130",6
2022-06-04,"34","New Jersey","0-130",52
2022-06-04,"35","New Mexico","0-130",53
2022-06-04,"36","New York","0-130",124
2022-06-04,"37","North Carolina","0-130",22
2022-06-04,"38","North Dakota","0-130",4
2022-06-04,"69","Northern Mariana Islands","0-130",0
2022-06-04,"39","Ohio","0-130",37
2022-06-04,"40","Oklahoma","0-130",33
2022-06-04,"41","Oregon","0-130",28
2022-06-04,"42","Pennsylvania","0-130",64
2022-06-04,"72","Puerto Rico","0-130",28
2022-06-04,"44","Rhode Island","0-130",6
2022-06-04,"45","South Carolina","0-130",27
2022-06-04,"46","South Dakota","0-130",1
2022-06-04,"47","Tennessee","0-130",20
2022-06-04,"48","Texas","0-130",88
2022-06-04,"US","US","0-130",2676
2022-06-04,"49","Utah","0-130",5
2022-06-04,"50","Vermont","0-130",0
2022-06-04,"78","Virgin Islands","0-130",0
2022-06-04,"51","Virginia","0-130",41
2022-06-04,"53","Washington","0-130",65
2022-06-04,"54","West Virginia","0-130",5
2022-06-04,"55","Wisconsin","0-130",16
2022-06-04,"56","Wyoming","0-130",7
2022-06-11,"01","Alabama","0-130",15
2022-06-11,"02","Alaska","0-130",6
2022-06-11,"60","American Samoa","0-130",0
2022-06-11,"04","Arizona","0-130",93
2022-06-11,"05","Arkansas","0-130",19
2022-06-11,"06","California","0-130",391
2022-06-11,"08","Colorado","0-130",39
2022-06-11,"09","Connecticut","0-130",36
2022-06-11,"11","District of Columbia","0-130",2
2022-06-11,"12","Florida","0-130",551
2022-06-11,"13","Georgia","0-130",48
2022-06-11,"66","Guam","0-130",2
2022-06-11,"15","Hawaii","0-130",3
2022-06-11,"16","Idaho","0-130",7
2022-06-11,"17","Illinois","0-130",16
2022-06-11,"18","Indiana","0-130",8
2022-06-11,"19","Iowa","0-130",9
2022-06-11,"20","Kansas","0-130",2
2022-06-11,"21","Kentucky","0-130",17
2022-06-11,"22","Louisiana","0-130",28
2022-06-11,"23","Maine","0-130",57
2022-06-11,"24","Maryland","0-130",17
2022-06-11,"25","Massachusetts","0-130",40
2022-06-11,"26","Michigan","0-130",35
2022-06-11,"27","Minnesota","0-130",4
2022-06-11,"28","Mississippi","0-130",14
2022-06-11,"29","Missouri","0-130",17
2022-06-11,"30","Montana","0-130",10
2022-06-11,"31","Nebraska","0-130",9
2022-06-11,"32","Nevada","0-130",89
2022-06-11,"33","New Hampshire","0-130",4
2022-06-11,"34","New Jersey","0-130",42
2022-06-11,"35","New Mexico","0-130",23
2022-06-11,"36","New York","0-130",103
2022-06-11,"37","North Carolina","0-130",43
2022-06-11,"38","North Dakota","0-130",2
2022-06-11,"69","Northern Mariana Islands","0-130",0
2022-06-11,"39","Ohio","0-130",21
2022-06-11,"40","Oklahoma","0-130",26
2022-06-11,"41","Oregon","0-130",18
2022-06-11,"42","Pennsylvania","0-130",49
2022-06-11,"72","Puerto Rico","0-130",20
2022-06-11,"44","Rhode Island","0-130",1
2022-06-11,"45","South Carolina","0-130",25
2022-06-11,"46","South Dakota","0-130",1
2022-06-11,"47","Tennessee","0-130",18
2022-06-11,"48","Texas","0-130",76
2022-06-11,"US","US","0-130",2201
2022-06-11,"49","Utah","0-130",3
2022-06-11,"50","Vermont","0-130",5
2022-06-11,"78","Virgin Islands","0-130",0
2022-06-11,"51","Virginia","0-130",40
2022-06-11,"53","Washington","0-130",57
2022-06-11,"54","West Virginia","0-130",12
2022-06-11,"55","Wisconsin","0-130",15
2022-06-11,"56","Wyoming","0-130",7
2022-06-18,"01","Alabama","0-130",15
2022-06-18,"02","Alaska","0-130",1
2022-06-18,"60","American Samoa","0-130",0
2022-06-18,"04","Arizona","0-130",55
2022-06-18,"05","Arkansas","0-130",10
2022-06-18,"06","California","0-130",305
2022-06-18,"08","Colorado","0-130",25
2022-06-18,"09","Connecticut","0-130",14
2022-06-18,"11","District of Columbia","0-130",2
2022-06-18,"12","Florida","0-130",461
2022-06-18,"13","Georgia","0-130",41
2022-06-18,"66","Guam","0-130",4
2022-06-18,"15","Hawaii","0-130",4
2022-06-18,"16","Idaho","0-130",5
2022-06-18,"17","Illinois","0-130",23
2022-06-18,"18","Indiana","0-130",18
2022-06-18,"19","Iowa","0-130",6
2022-06-18,"20","Kansas","0-130",0
2022-06-18,"21","Kentucky","0-130",5
2022-06-18,"22","Louisiana","0-130",12
2022-06-18,"23","Maine","0-130",3
2022-06-18,"24","Maryland","0-130",21
2022-06-18,"25","Massachusetts","0-130",14
2022-06-18,"26","Michigan","0-130",32
2022-06-18,"27","Minnesota","0-130",10
2022-06-18,"28","Mississippi","0-130",13
2022-06-18,"29","Missouri","0-130",23
2022-06-18,"30","Montana","0-130",1
2022-06-18,"31","Nebraska","0-130",3
2022-06-18,"32","Nevada","0-130",62
2022-06-18,"33","New Hampshire","0-130",1
2022-06-18,"34","New Jersey","0-130",43
2022-06-18,"35","New Mexico","0-130",15
2022-06-18,"36","New York","0-130",92
2022-06-18,"37","North Carolina","0-130",59
2022-06-18,"38","North Dakota","0-130",0
2022-06-18,"69","Northern Mariana Islands","0-130",0
2022-06-18,"39","Ohio","0-130",20
2022-06-18,"40","Oklahoma","0-130",28
2022-06-18,"41","Oregon","0-130",12
2022-06-18,"42","Pennsylvania","0-130",40
2022-06-18,"72","Puerto Rico","0-130",26
2022-06-18,"44","Rhode Island","0-130",2
2022-06-18,"45","South Carolina","0-130",17
2022-06-18,"46","South Dakota","0-130",1
2022-06-18,"47","Tennessee","0-130",25
2022-06-18,"48","Texas","0-130",110
2022-06-18,"US","US","0-130",1775
2022-06-18,"49","Utah","0-130",1
2022-06-18,"50","Vermont","0-130",2
2022-06-18,"78","Virgin Islands","0-130",0
2022-06-18,"51","Virginia","0-130",29
2022-06-18,"53","Washington","0-130",44
2022-06-18,"54","West Virginia","0-130",6
2022-06-18,"55","Wisconsin","0-130",9
2022-06-18,"56","Wyoming","0-130",4
2022-06-25,"01","Alabama","0-130",7
2022-06-25,"02","Alaska","0-130",3
2022-06-25,"60","American Samoa","0-130",0
2022-06-25,"04","Arizona","0-130",35
2022-06-25,"05","Arkansas","0-130",16
2022-06-25,"06","California","0-130",238
2022-06-25,"08","Colorado","0-130",9
2022-06-25,"09","Connecticut","0-130",6
2022-06-25,"11","District of Columbia","0-130",3
2022-06-25,"12","Florida","0-130",302
2022-06-25,"13","Georgia","0-130",27
2022-06-25,"66","Guam","0-130",3
2022-06-25,"15","Hawaii","0-130",6
2022-06-25,"16","Idaho","0-130",2
2022-06-25,"17","Illinois","0-130",19
2022-06-25,"18","Indiana","0-130",17
2022-06-25,"19","Iowa","0-130",5
2022-06-25,"20","Kansas","0-130",3
2022-06-25,"21","Kentucky","0-130",11
2022-06-25,"22","Louisiana","0-130",11
2022-06-25,"23","Maine","0-130",5
2022-06-25,"24","Maryland","0-130",20
2022-06-25,"25","Massachusetts","0-130",10
2022-06-25,"26","Michigan","0-130",16
2022-06-25,"27","Minnesota","0-130",0
2022-06-25,"28","Mississippi","0-130",23
2022-06-25,"29","Missouri","0-130",19
2022-06-25,"30","Montana","0-130",0
2022-06-25,"31","Nebraska","0-130",6
2022-06-25,"32","Nevada","0-130",36
2022-06-25,"33","New Hampshire","0-130",1
2022-06-25,"34","New Jersey","0-130",23
2022-06-25,"35","New Mexico","0-130",6
2022-06-25,"36","New York","0-130",65
2022-06-25,"37","North Carolina","0-130",58
2022-06-25,"38","North Dakota","0-130",0
2022-06-25,"69","Northern Mariana Islands","0-130",0
2022-06-25,"39","Ohio","0-130",12
2022-06-25,"40","Oklahoma","0-130",28
2022-06-25,"41","Oregon","0-130",8
2022-06-25,"42","Pennsylvania","0-130",35
2022-06-25,"72","Puerto Rico","0-130",16
2022-06-25,"44","Rhode Island","0-130",1
2022-06-25,"45","South Carolina","0-130",29
2022-06-25,"46","South Dakota","0-130",2
2022-06-25,"47","Tennessee","0-130",15
2022-06-25,"48","Texas","0-130",92
2022-06-25,"US","US","0-130",1365
2022-06-25,"49","Utah","0-130",3
2022-06-25,"50","Vermont","0-130",0
2022-06-25,"78","Virgin Islands","0-130",0
2022-06-25,"51","Virginia","0-130",35
2022-06-25,"53","Washington","0-130",64
2022-06-25,"54","West Virginia","0-130",5
2022-06-25,"55","Wisconsin","0-130",7
2022-06-25,"56","Wyoming","0-130",0
2022-07-02,"01","Alabama","0-130",8
2022-07-02,"02","Alaska","0-130",2
2022-07-02,"60","American Samoa","0-130",0
2022-07-02,"04","Arizona","0-130",16
2022-07-02,"05","Arkansas","0-130",8
2022-07-02,"06","California","0-130",193
2022-07-02,"08","Colorado","0-130",13
2022-07-02,"09","Connecticut","0-130",8
2022-07-02,"11","District of Columbia","0-130",1
2022-07-02,"12","Florida","0-130",208
2022-07-02,"13","Georgia","0-130",35
2022-07-02,"66","Guam","0-130",0
2022-07-02,"15","Hawaii","0-130",3
2022-07-02,"16","Idaho","0-130",3
2022-07-02,"17","Illinois","0-130",7
2022-07-02,"18","Indiana","0-130",12
2022-07-02,"19","Iowa","0-130",3
2022-07-02,"20","Kansas","0-130",4
2022-07-02,"21","Kentucky","0-130",1
2022-07-02,"22","Louisiana","0-130",7
2022-07-02,"23","Maine","0-130",2
2022-07-02,"24","Maryland","0-130",13
2022-07-02,"25","Massachusetts","0-130",6
2022-07-02,"26","Michigan","0-130",11
2022-07-02,"27","Minnesota","0-130",1
2022-07-02,"28","Mississippi","0-130",17
2022-07-02,"29","Missouri","0-130",11
2022-07-02,"30","Montana","0-130",4
2022-07-02,"31","Nebraska","0-130",9
2022-07-02,"32","Nevada","0-130",24
2022-07-02,"33","New Hampshire","0-130",0
2022-07-02,"34","New Jersey","0-130",11
2022-07-02,"35","New Mexico","0-130",12
2022-07-02,"36","New York","0-130",45
2022-07-02,"37","North Carolina","0-130",38
2022-07-02,"38","North Dakota","0-130",0
2022-07-02,"39","Ohio","0-130",11
2022-07-02,"40","Oklahoma","0-130",25
2022-07-02,"41","Oregon","0-130",3
2022-07-02,"42","Pennsylvania","0-130",35
2022-07-02,"72","Puerto Rico","0-130",24
2022-07-02,"44","Rhode Island","0-130",0
2022-07-02,"45","South Carolina","0-130",11
2022-07-02,"46","South Dakota","0-130",1
2022-07-02,"47","Tennessee","0-130",35
2022-07-02,"48","Texas","0-130",80
2022-07-02,"US","US","0-130",1073
2022-07-02,"49","Utah","0-130",5
2022-07-02,"50","Vermont","0-130",3
2022-07-02,"78","Virgin Islands","0-130",0
2022-07-02,"51","Virginia","0-130",39
2022-07-02,"53","Washington","0-130",55
2022-07-02,"54","West Virginia","0-130",1
2022-07-02,"55","Wisconsin","0-130",8
2022-07-02,"56","Wyoming","0-130",1
2022-07-09,"01","Alabama","0-130",15
2022-07-09,"02","Alaska","0-130",3
2022-07-09,"60","American Samoa","0-130",0
2022-07-09,"04","Arizona","0-130",14
2022-07-09,"05","Arkansas","0-130",5
2022-07-09,"06","California","0-130",115
2022-07-09,"08","Colorado","0-130",11
2022-07-09,"09","Connecticut","0-130",5
2022-07-09,"11","District of Columbia","0-130",2
2022-07-09,"12","Florida","0-130",161
2022-07-09,"13","Georgia","0-130",28
2022-07-09,"66","Guam","0-130",1
2022-07-09,"15","Hawaii","0-130",3
2022-07-09,"16","Idaho","0-130",3
2022-07-09,"17","Illinois","0-130",10
2022-07-09,"18","Indiana","0-130",8
2022-07-09,"19","Iowa","0-130",3
2022-07-09,"20","Kansas","0-130",3
2022-07-09,"21","Kentucky","0-130",6
2022-07-09,"22","Louisiana","0-130",1
2022-07-09,"23","Maine","0-130",1
2022-07-09,"24","Maryland","0-130",12
2022-07-09,"25","Massachusetts","0-130",6
2022-07-09,"26","Michigan","0-130",9
2022-07-09,"27","Minnesota","0-130",2
2022-07-09,"28","Mississippi","0-130",21
2022-07-09,"29","Missouri","0-130",14
2022-07-09,"30","Montana","0-130",2
2022-07-09,"31","Nebraska","0-130",5
2022-07-09,"32","Nevada","0-130",20
2022-07-09,"33","New Hampshire","0-130",1
2022-07-09,"34","New Jersey","0-130",15
2022-07-09,"35","New Mexico","0-130",0
2022-07-09,"36","New York","0-130",36
2022-07-09,"37","North Carolina","0-130",15
2022-07-09,"38","North Dakota","0-130",0
2022-07-09,"39","Ohio","0-130",6
2022-07-09,"40","Oklahoma","0-130",26
2022-07-09,"41","Oregon","0-130",0
2022-07-09,"42","Pennsylvania","0-130",32
2022-07-09,"72","Puerto Rico","0-130",13
2022-07-09,"44","Rhode Island","0-130",9
2022-07-09,"45","South Carolina","0-130",8
2022-07-09,"46","South Dakota","0-130",0
2022-07-09,"47","Tennessee","0-130",9
2022-07-09,"48","Texas","0-130",56
2022-07-09,"US","US","0-130",776
2022-07-09,"49","Utah","0-130",0
2022-07-09,"50","Vermont","0-130",1
2022-07-09,"78","Virgin Islands","0-130",0
2022-07-09,"51","Virginia","0-130",20
2022-07-09,"53","Washington","0-130",31
2022-07-09,"54","West Virginia","0-130",6
2022-07-09,"55","Wisconsin","0-130",1
2022-07-09,"56","Wyoming","0-130",2
2022-07-16,"01","Alabama","0-130",33
2022-07-16,"02","Alaska","0-130",0
2022-07-16,"60","American Samoa","0-130",0
2022-07-16,"04","Arizona","0-130",9
2022-07-16,"05","Arkansas","0-130",19
2022-07-16,"06","California","0-130",99
2022-07-16,"08","Colorado","0-130",9
2022-07-16,"09","Connecticut","0-130",3
2022-07-16,"11","District of Columbia","0-130",1
2022-07-16,"12","Florida","0-130",124
2022-07-16,"13","Georgia","0-130",27
2022-07-16,"66","Guam","0-130",1
2022-07-16,"15","Hawaii","0-130",0
2022-07-16,"16","Idaho","0-130",4
2022-07-16,"17","Illinois","0-130",11
2022-07-16,"18","Indiana","0-130",9
2022-07-16,"19","Iowa","0-130",0
2022-07-16,"20","Kansas","0-130",0
2022-07-16,"21","Kentucky","0-130",3
2022-07-16,"22","Louisiana","0-130",4
2022-07-16,"23","Maine","0-130",0
2022-07-16,"24","Maryland","0-130",7
2022-07-16,"25","Massachusetts","0-130",6
2022-07-16,"26","Michigan","0-130",5
2022-07-16,"27","Minnesota","0-130",2
2022-07-16,"28","Mississippi","0-130",20
2022-07-16,"29","Missouri","0-130",12
2022-07-16,"30","Montana","0-130",2
2022-07-16,"31","Nebraska","0-130",7
2022-07-16,"32","Nevada","0-130",18
2022-07-16,"33","New Hampshire","0-130",0
2022-07-16,"34","New Jersey","0-130",17
2022-07-16,"35","New Mexico","0-130",5
2022-07-16,"36","New York","0-130",38
2022-07-16,"37","North Carolina","0-130",41
2022-07-16,"38","North Dakota","0-130",1
2022-07-16,"69","Northern Mariana Islands","0-130",NA
2022-07-16,"39","Ohio","0-130",5
2022-07-16,"40","Oklahoma","0-130",24
2022-07-16,"41","Oregon","0-130",7
2022-07-16,"42","Pennsylvania","0-130",21
2022-07-16,"72","Puerto Rico","0-130",15
2022-07-16,"44","Rhode Island","0-130",1
2022-07-16,"45","South Carolina","0-130",4
2022-07-16,"46","South Dakota","0-130",0
2022-07-16,"47","Tennessee","0-130",7
2022-07-16,"48","Texas","0-130",83
2022-07-16,"US","US","0-130",766
2022-07-16,"49","Utah","0-130",0
2022-07-16,"50","Vermont","0-130",1
2022-07-16,"78","Virgin Islands","0-130",0
2022-07-16,"51","Virginia","0-130",19
2022-07-16,"53","Washington","0-130",30
2022-07-16,"54","West Virginia","0-130",6
2022-07-16,"55","Wisconsin","0-130",2
2022-07-16,"56","Wyoming","0-130",3
2022-07-23,"01","Alabama","0-130",5
2022-07-23,"02","Alaska","0-130",0
2022-07-23,"60","American Samoa","0-130",0
2022-07-23,"04","Arizona","0-130",13
2022-07-23,"05","Arkansas","0-130",10
2022-07-23,"06","California","0-130",61
2022-07-23,"08","Colorado","0-130",9
2022-07-23,"09","Connecticut","0-130",6
2022-07-23,"11","District of Columbia","0-130",0
2022-07-23,"12","Florida","0-130",89
2022-07-23,"13","Georgia","0-130",28
2022-07-23,"66","Guam","0-130",1
2022-07-23,"15","Hawaii","0-130",1
2022-07-23,"16","Idaho","0-130",0
2022-07-23,"17","Illinois","0-130",4
2022-07-23,"18","Indiana","0-130",7
2022-07-23,"19","Iowa","0-130",0
2022-07-23,"20","Kansas","0-130",2
2022-07-23,"21","Kentucky","0-130",1
2022-07-23,"22","Louisiana","0-130",18
2022-07-23,"23","Maine","0-130",1
2022-07-23,"24","Maryland","0-130",3
2022-07-23,"25","Massachusetts","0-130",3
2022-07-23,"26","Michigan","0-130",7
2022-07-23,"27","Minnesota","0-130",3
2022-07-23,"28","Mississippi","0-130",23
2022-07-23,"29","Missouri","0-130",25
2022-07-23,"30","Montana","0-130",0
2022-07-23,"31","Nebraska","0-130",1
2022-07-23,"32","Nevada","0-130",4
2022-07-23,"33","New Hampshire","0-130",1
2022-07-23,"34","New Jersey","0-130",8
2022-07-23,"35","New Mexico","0-130",4
2022-07-23,"36","New York","0-130",10
2022-07-23,"37","North Carolina","0-130",38
2022-07-23,"38","North Dakota","0-130",2
2022-07-23,"69","Northern Mariana Islands","0-130",0
2022-07-23,"39","Ohio","0-130",11
2022-07-23,"40","Oklahoma","0-130",5
2022-07-23,"41","Oregon","0-130",1
2022-07-23,"42","Pennsylvania","0-130",28
2022-07-23,"72","Puerto Rico","0-130",13
2022-07-23,"44","Rhode Island","0-130",0
2022-07-23,"45","South Carolina","0-130",26
2022-07-23,"46","South Dakota","0-130",6
2022-07-23,"47","Tennessee","0-130",11
2022-07-23,"48","Texas","0-130",81
2022-07-23,"US","US","0-130",627
2022-07-23,"49","Utah","0-130",0
2022-07-23,"50","Vermont","0-130",0
